DataEscrituração;Código;Nome Produto;Número;CFOP;Unid.;Qtd.;Descontos;Valor Total Item;Valor Frete;Mod.;Cód. Forn/Cliente;Nome Forn/Cliente;Valor Unitário;Item Cancelado;Nota Cancelada;Cidade Forn/Cliente;UF Forn/Cliente;Quantidade Base;Total COFINS;Total PIS
18/02/2022;405;BATOM ROSA ESCURO 7G;000005370;5151;UN;515,0;0,00;3862,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;404;BATOM ROSA CLARO 7G;000005370;5151;UN;97,0;0,00;727,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;417;CREME FIXADOR 30 ML;000005370;5151;UN;84,0;0,00;588,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;410;LOÇÃO CORPORAL 50G;000005370;5151;UN;15,0;0,00;112,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;408;CREME ESFOLIANTE 200G;000005370;5151;UN;39,0;0,00;296,4;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;407;CREME FACIAL 100 ML;000005370;5151;UN;15,0;0,00;114,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;403;BATOM MATE 7G;000005370;5151;UN;271,0;0,00;2032,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
18/02/2022;406;BATOM VERMELHO ESCURO 7G;000005370;5151;UN;49,0;0,00;367,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
21/02/2022;402;BATOM VERMELHO CLARO 7G;000005371;7101;UN;1,0;0,00;96,3;21,74;55;0025;Cliente : 0025;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
21/02/2022;405;BATOM ROSA ESCURO 7G;000005371;7101;UN;4,0;0,00;385,3;86,94;55;0025;Cliente : 0025;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
22/02/2022;418;SABONETE ESFOLIANTE 200ML;000005372;5151;UN;5,0;0,00;35,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;409;SABONETE FACIAL 200ML;000005372;5151;UN;6,0;0,00;42,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;405;BATOM ROSA ESCURO 7G;000005372;5151;UN;44,0;0,00;330,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;404;BATOM ROSA CLARO 7G;000005372;5151;UN;24,0;0,00;180,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;403;BATOM MATE 7G;000005372;5151;UN;21,0;0,00;157,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;406;BATOM VERMELHO ESCURO 7G;000005372;5151;UN;20,0;0,00;150,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;402;BATOM VERMELHO CLARO 7G;000005372;5151;UN;24,0;0,00;180,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;405;BATOM ROSA ESCURO 7G;000005373;5401;UN;72,0;0,00;540,0;0,00;55;0026;Cliente : 0026;7,5;Não;Não;Governador Valadares;MG;0;41,72;8,91
22/02/2022;403;BATOM MATE 7G;000005373;5401;UN;60,0;0,00;450,0;0,00;55;0026;Cliente : 0026;7,5;Não;Não;Governador Valadares;MG;0;34,76;7,43
22/02/2022;402;BATOM VERMELHO CLARO 7G;000005373;5401;UN;72,0;0,00;540,0;0,00;55;0026;Cliente : 0026;7,5;Não;Não;Governador Valadares;MG;0;41,72;8,91
22/02/2022;403;BATOM MATE 7G;000005374;5151;UN;200,0;0,00;1500,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;406;BATOM VERMELHO ESCURO 7G;000005374;5151;UN;27,0;0,00;202,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;402;BATOM VERMELHO CLARO 7G;000005374;5151;UN;50,0;0,00;375,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;405;BATOM ROSA ESCURO 7G;000005374;5151;UN;100,0;0,00;750,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;404;BATOM ROSA CLARO 7G;000005374;5151;UN;33,0;0,00;247,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;404;BATOM ROSA CLARO 7G;000005374;5151;UN;33,0;0,00;241,7;0,00;55;0001;Cliente : 0001;7,3;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/02/2022;403;BATOM MATE 7G;000005375;5401;UN;24,0;0,00;180,0;0,00;55;0027;Cliente : 0027;7,5;Não;Não;MONTES CLAROS;MG;0;13,91;2,97
22/02/2022;402;BATOM VERMELHO CLARO 7G;000005375;5401;UN;36,0;0,00;270,0;0,00;55;0027;Cliente : 0027;7,5;Não;Não;MONTES CLAROS;MG;0;20,86;4,46
22/02/2022;405;BATOM ROSA ESCURO 7G;000005375;5401;UN;36,0;0,00;270,0;0,00;55;0027;Cliente : 0027;7,5;Não;Não;MONTES CLAROS;MG;0;20,86;4,46
22/02/2022;404;BATOM ROSA CLARO 7G;000005375;5401;UN;12,0;0,00;90,0;0,00;55;0027;Cliente : 0027;7,5;Não;Não;MONTES CLAROS;MG;0;6,95;1,49
22/02/2022;417;CREME FIXADOR 30 ML;000005376;5401;UN;120,0;0,00;840,0;0,00;55;0028;Cliente : 0028;7,0;Não;Não;IGARAPE;MG;0;64,89;13,86
22/02/2022;405;BATOM ROSA ESCURO 7G;000005376;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
22/02/2022;403;BATOM MATE 7G;000005376;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
22/02/2022;402;BATOM VERMELHO CLARO 7G;000005376;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
23/02/2022;406;BATOM VERMELHO ESCURO 7G;000005378;7101;UN;1,0;6,55;95,4;18,51;55;0029;Cliente : 0029;95,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;402;BATOM VERMELHO CLARO 7G;000005378;7101;UN;1,0;6,55;95,4;18,51;55;0029;Cliente : 0029;95,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;405;BATOM ROSA ESCURO 7G;000005378;7101;UN;1,0;6,55;95,4;18,51;55;0029;Cliente : 0029;95,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;404;BATOM ROSA CLARO 7G;000005378;7101;UN;1,0;6,54;95,4;18,51;55;0029;Cliente : 0029;95,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;418;SABONETE ESFOLIANTE 200ML;000005378;7101;UN;1,0;2,65;38,6;7,50;55;0029;Cliente : 0029;38,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;417;CREME FIXADOR 30 ML;000005378;7101;UN;1,0;2,65;38,6;7,50;55;0029;Cliente : 0029;38,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;403;BATOM MATE 7G;000005378;7101;UN;1,0;6,55;95,4;18,51;55;0029;Cliente : 0029;95,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;404;BATOM ROSA CLARO 7G;000005379;7101;UN;5,0;0,00;479,7;31,79;55;0030;Cliente : 0030;95,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;418;SABONETE ESFOLIANTE 200ML;000005379;7101;UN;5,0;0,00;194,4;12,88;55;0030;Cliente : 0030;38,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;402;BATOM VERMELHO CLARO 7G;000005379;7101;UN;5,0;0,00;479,7;31,78;55;0030;Cliente : 0030;95,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;405;BATOM ROSA ESCURO 7G;000005379;7101;UN;5,0;0,00;479,7;31,78;55;0030;Cliente : 0030;95,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
23/02/2022;411;FORTALECEDOR UNHAS 10ML;000005380;5151;UN;12,0;0,00;154,8;0,00;55;0001;Cliente : 0001;12,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;403;BATOM MATE 7G;000005380;5151;UN;262,0;0,00;1965,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;403;BATOM MATE 7G;000005380;5151;UN;6,0;0,00;45,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;406;BATOM VERMELHO ESCURO 7G;000005380;5151;UN;31,0;0,00;232,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;402;BATOM VERMELHO CLARO 7G;000005380;5151;UN;438,0;0,00;3285,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;405;BATOM ROSA ESCURO 7G;000005380;5151;UN;574,0;0,00;4305,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;404;BATOM ROSA CLARO 7G;000005380;5151;UN;225,0;0,00;1687,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;417;CREME FIXADOR 30 ML;000005380;5151;UN;101,0;0,00;707,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;410;LOÇÃO CORPORAL 50G;000005380;5151;UN;42,0;0,00;315,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;408;CREME ESFOLIANTE 200G;000005380;5151;UN;44,0;0,00;334,4;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;418;SABONETE ESFOLIANTE 200ML;000005380;5151;UN;62,0;0,00;434,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/02/2022;409;SABONETE FACIAL 200ML;000005380;5151;UN;34,0;0,00;238,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;403;BATOM MATE 7G;000005381;5151;UN;37,0;0,00;277,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;406;BATOM VERMELHO ESCURO 7G;000005381;5151;UN;34,0;0,00;255,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;402;BATOM VERMELHO CLARO 7G;000005381;5151;UN;67,0;0,00;502,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;405;BATOM ROSA ESCURO 7G;000005381;5151;UN;36,0;0,00;270,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;404;BATOM ROSA CLARO 7G;000005381;5151;UN;47,0;0,00;352,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;418;SABONETE ESFOLIANTE 200ML;000005381;5151;UN;10,0;0,00;70,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/02/2022;418;SABONETE ESFOLIANTE 200ML;000005382;6109;UN;120,0;105,00;840,0;0,00;55;0031;Cliente : 0031;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;404;BATOM ROSA CLARO 7G;000005382;6109;UN;60,0;56,25;450,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;405;BATOM ROSA ESCURO 7G;000005382;6109;UN;380,0;356,25;2850,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;402;BATOM VERMELHO CLARO 7G;000005382;6109;UN;280,0;262,50;2100,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;403;BATOM MATE 7G;000005382;6109;UN;80,0;75,00;600,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;408;CREME ESFOLIANTE 200G;000005382;6109;UN;12,0;11,40;91,2;0,00;55;0031;Cliente : 0031;7,6;Não;Não;MANAUS;AM;0;0,00;0,00
24/02/2022;417;CREME FIXADOR 30 ML;000005382;6109;UN;36,0;31,50;252,0;0,00;55;0031;Cliente : 0031;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;403;BATOM MATE 7G;000005383;5151;UN;68,0;0,00;510,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;406;BATOM VERMELHO ESCURO 7G;000005383;5151;UN;5,0;0,00;37,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;402;BATOM VERMELHO CLARO 7G;000005383;5151;UN;22,0;0,00;165,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;405;BATOM ROSA ESCURO 7G;000005383;5151;UN;61,0;0,00;457,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;417;CREME FIXADOR 30 ML;000005383;5151;UN;10,0;0,00;70,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;408;CREME ESFOLIANTE 200G;000005383;5151;UN;12,0;0,00;91,2;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;409;SABONETE FACIAL 200ML;000005383;5151;UN;12,0;0,00;84,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;418;SABONETE ESFOLIANTE 200ML;000005383;5151;UN;50,0;0,00;350,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;407;CREME FACIAL 100 ML;000005384;6109;UN;49,0;47,29;372,4;5,93;55;0005;Cliente : 0005;7,6;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;408;CREME ESFOLIANTE 200G;000005384;6109;UN;49,0;47,29;372,4;5,93;55;0005;Cliente : 0005;7,6;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;410;LOÇÃO CORPORAL 50G;000005384;6109;UN;60,0;57,15;450,0;7,17;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;409;SABONETE FACIAL 200ML;000005384;6109;UN;60,0;53,34;420,0;6,69;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;417;CREME FIXADOR 30 ML;000005384;6109;UN;48,0;42,67;336,0;5,35;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;418;SABONETE ESFOLIANTE 200ML;000005384;6109;UN;120,0;106,67;840,0;13,38;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;405;BATOM ROSA ESCURO 7G;000005384;6109;UN;840,0;800,05;6300,0;100,38;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;402;BATOM VERMELHO CLARO 7G;000005384;6109;UN;840,0;800,05;6300,0;100,39;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;403;BATOM MATE 7G;000005384;6109;UN;280,0;266,69;2100,0;33,46;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;404;BATOM ROSA CLARO 7G;000005384;6109;UN;300,0;285,73;2250,0;35,85;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
25/02/2022;403;BATOM MATE 7G;000005385;5151;UN;72,0;0,00;540,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
25/02/2022;403;BATOM MATE 7G;000005386;5401;UN;18,0;0,00;135,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;PATROCINIO;MG;0;10,43;2,23
25/02/2022;402;BATOM VERMELHO CLARO 7G;000005386;5401;UN;36,0;0,00;270,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;PATROCINIO;MG;0;20,86;4,46
25/02/2022;405;BATOM ROSA ESCURO 7G;000005386;5401;UN;36,0;0,00;270,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;PATROCINIO;MG;0;20,86;4,46
25/02/2022;411;FORTALECEDOR UNHAS 10ML;000005387;5101;UN;3,0;0,00;38,7;0,00;55;0033;Cliente : 0033;12,9;Não;Não;Araxa;MG;0;0,95;0,21
25/02/2022;403;BATOM MATE 7G;000005387;5401;UN;18,0;0,00;135,0;0,00;55;0033;Cliente : 0033;7,5;Não;Não;Araxa;MG;0;10,43;2,23
25/02/2022;406;BATOM VERMELHO ESCURO 7G;000005387;5401;UN;6,0;0,00;45,0;0,00;55;0033;Cliente : 0033;7,5;Não;Não;Araxa;MG;0;3,48;0,74
25/02/2022;402;BATOM VERMELHO CLARO 7G;000005387;5401;UN;36,0;0,00;270,0;0,00;55;0033;Cliente : 0033;7,5;Não;Não;Araxa;MG;0;20,86;4,46
25/02/2022;405;BATOM ROSA ESCURO 7G;000005387;5401;UN;36,0;0,00;270,0;0,00;55;0033;Cliente : 0033;7,5;Não;Não;Araxa;MG;0;20,86;4,46
25/02/2022;404;BATOM ROSA CLARO 7G;000005387;5401;UN;12,0;0,00;90,0;0,00;55;0033;Cliente : 0033;7,5;Não;Não;Araxa;MG;0;6,95;1,49
25/02/2022;411;FORTALECEDOR UNHAS 10ML;000005388;5101;UN;3,0;0,00;38,7;0,00;55;0032;Cliente : 0032;12,9;Não;Não;Patos de Minas;MG;0;0,95;0,21
25/02/2022;403;BATOM MATE 7G;000005388;5401;UN;6,0;0,00;45,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;Patos de Minas;MG;0;3,48;0,74
25/02/2022;406;BATOM VERMELHO ESCURO 7G;000005388;5401;UN;12,0;0,00;90,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;Patos de Minas;MG;0;6,95;1,49
25/02/2022;402;BATOM VERMELHO CLARO 7G;000005388;5401;UN;24,0;0,00;180,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;Patos de Minas;MG;0;13,91;2,97
25/02/2022;405;BATOM ROSA ESCURO 7G;000005388;5401;UN;12,0;0,00;90,0;0,00;55;0032;Cliente : 0032;7,5;Não;Não;Patos de Minas;MG;0;6,95;1,49
03/03/2022;404;BATOM ROSA CLARO 7G;000005389;5151;UN;204,0;0,00;1530,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;403;BATOM MATE 7G;000005389;5151;UN;240,0;0,00;1800,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;406;BATOM VERMELHO ESCURO 7G;000005389;5151;UN;30,0;0,00;225,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;402;BATOM VERMELHO CLARO 7G;000005389;5151;UN;156,0;0,00;1170,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;405;BATOM ROSA ESCURO 7G;000005389;5151;UN;344,0;0,00;2580,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;417;CREME FIXADOR 30 ML;000005389;5151;UN;160,0;0,00;1120,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;407;CREME FACIAL 100 ML;000005389;5151;UN;6,0;0,00;45,6;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;418;SABONETE ESFOLIANTE 200ML;000005389;5151;UN;12,0;0,00;84,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;409;SABONETE FACIAL 200ML;000005389;5151;UN;40,0;0,00;280,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
03/03/2022;418;SABONETE ESFOLIANTE 200ML;000005390;7101;UN;1,0;0,00;38,2;4,13;55;0034;Cliente : 0034;38,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
03/03/2022;405;BATOM ROSA ESCURO 7G;000005390;7101;UN;5,0;0,00;471,0;51,04;55;0034;Cliente : 0034;94,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
03/03/2022;402;BATOM VERMELHO CLARO 7G;000005390;7101;UN;5,0;0,00;471,0;51,04;55;0034;Cliente : 0034;94,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
03/03/2022;418;SABONETE ESFOLIANTE 200ML;000005391;6401;UN;1400,0;0,00;9800,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;900,98;192,44
03/03/2022;409;SABONETE FACIAL 200ML;000005391;6401;UN;588,0;0,00;4116,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;378,41;80,83
03/03/2022;403;BATOM MATE 7G;000005391;6401;UN;4760,0;0,00;35700,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;3.282,14;701,04
03/03/2022;402;BATOM VERMELHO CLARO 7G;000005391;6401;UN;1120,0;0,00;8400,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;772,27;164,95
03/03/2022;405;BATOM ROSA ESCURO 7G;000005391;6401;UN;5600,0;0,00;42000,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;3.861,34;824,75
03/03/2022;404;BATOM ROSA CLARO 7G;000005391;6401;UN;3640,0;0,00;27300,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;2.509,87;536,09
03/03/2022;417;CREME FIXADOR 30 ML;000005391;6401;UN;1680,0;0,00;11760,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;1.081,17;230,93
03/03/2022;410;LOÇÃO CORPORAL 50G;000005391;6401;UN;378,0;0,00;2835,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;260,64;55,67
03/03/2022;408;CREME ESFOLIANTE 200G;000005391;6401;UN;784,0;0,00;5958,4;0,00;55;0010;Cliente : 0010;7,6;Não;Não;Campinas;SP;0;547,80;117,00
03/03/2022;407;CREME FACIAL 100 ML;000005391;6401;UN;98,0;0,00;744,8;0,00;55;0010;Cliente : 0010;7,6;Não;Não;Campinas;SP;0;68,47;14,63
03/03/2022;406;BATOM VERMELHO ESCURO 7G;000005391;6401;UN;3640,0;0,00;27300,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;2.509,87;536,09
04/03/2022;403;BATOM MATE 7G;000005394;5151;UN;41,0;0,00;307,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;406;BATOM VERMELHO ESCURO 7G;000005394;5151;UN;6,0;0,00;45,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;402;BATOM VERMELHO CLARO 7G;000005394;5151;UN;80,0;0,00;600,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;405;BATOM ROSA ESCURO 7G;000005394;5151;UN;135,0;0,00;1012,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;404;BATOM ROSA CLARO 7G;000005394;5151;UN;25,0;0,00;187,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;417;CREME FIXADOR 30 ML;000005394;5151;UN;22,0;0,00;154,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;410;LOÇÃO CORPORAL 50G;000005394;5151;UN;6,0;0,00;45,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;418;SABONETE ESFOLIANTE 200ML;000005394;5151;UN;55,0;0,00;385,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/03/2022;408;CREME ESFOLIANTE 200G;000005396;7101;UN;1,0;0,00;57,8;10,95;55;0035;Cliente : 0035;57,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;417;CREME FIXADOR 30 ML;000005396;7101;UN;2,0;0,00;76,8;14,54;55;0035;Cliente : 0035;38,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;418;SABONETE ESFOLIANTE 200ML;000005396;7101;UN;2,0;0,00;76,8;14,54;55;0035;Cliente : 0035;38,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;404;BATOM ROSA CLARO 7G;000005396;7101;UN;1,0;0,00;94,8;17,95;55;0035;Cliente : 0035;94,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;405;BATOM ROSA ESCURO 7G;000005396;7101;UN;1,0;0,00;94,8;17,94;55;0035;Cliente : 0035;94,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;402;BATOM VERMELHO CLARO 7G;000005396;7101;UN;1,0;0,00;94,8;17,94;55;0035;Cliente : 0035;94,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/03/2022;406;BATOM VERMELHO ESCURO 7G;000005396;7101;UN;1,0;0,00;94,8;17,94;55;0035;Cliente : 0035;94,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
07/03/2022;402;BATOM VERMELHO CLARO 7G;000005401;5151;UN;72,0;0,00;540,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
07/03/2022;403;BATOM MATE 7G;000005401;5151;UN;12,0;0,00;90,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
