DataEscrituração;Código;Nome Produto;Número;CFOP;Unid.;Qtd.;Descontos;Valor Total Item;Valor Frete;Mod.;Cód. Forn/Cliente;Nome Forn/Cliente;Valor Unitário;Item Cancelado;Nota Cancelada;Cidade Forn/Cliente;UF Forn/Cliente;Quantidade Base;Total COFINS;Total PIS
01/03/2023;409;SABONETE FACIAL 200ML;000005858;5151;UN;394,0;0,00;2758,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
01/03/2023;418;SABONETE ESFOLIANTE 200ML;000005858;5151;UN;840,0;0,00;5880,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
01/03/2023;413;PORTA BATOM 1UND;000005858;5151;UN;50,0;0,00;645,0;0,00;55;0001;Cliente : 0001;12,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
02/03/2023;418;SABONETE ESFOLIANTE 200ML;000005859;7101;UN;1,0;0,00;71,8;9,76;55;0148;Cliente : 0148;71,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;404;BATOM ROSA CLARO 7G;000005859;7101;UN;2,0;0,00;242,6;33,03;55;0148;Cliente : 0148;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;405;BATOM ROSA ESCURO 7G;000005859;7101;UN;1,0;0,00;121,3;16,52;55;0148;Cliente : 0148;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;402;BATOM VERMELHO CLARO 7G;000005859;7101;UN;1,0;0,00;121,3;16,52;55;0148;Cliente : 0148;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;406;BATOM VERMELHO ESCURO 7G;000005859;7101;UN;1,0;0,00;121,3;16,52;55;0148;Cliente : 0148;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;403;BATOM MATE 7G;000005859;7101;UN;1,0;0,00;121,3;16,52;55;0148;Cliente : 0148;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;418;SABONETE ESFOLIANTE 200ML;000005860;7101;UN;1,0;0,00;71,8;11,52;55;0103;Cliente : 0103;71,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;404;BATOM ROSA CLARO 7G;000005860;7101;UN;1,0;0,00;121,3;19,47;55;0103;Cliente : 0103;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;405;BATOM ROSA ESCURO 7G;000005860;7101;UN;1,0;0,00;121,3;19,47;55;0103;Cliente : 0103;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;402;BATOM VERMELHO CLARO 7G;000005860;7101;UN;2,0;0,00;242,6;38,94;55;0103;Cliente : 0103;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;406;BATOM VERMELHO ESCURO 7G;000005860;7101;UN;1,0;0,00;121,3;19,47;55;0103;Cliente : 0103;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;418;SABONETE ESFOLIANTE 200ML;000005861;7101;UN;1,0;0,00;71,8;17,94;55;0149;Cliente : 0149;71,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;402;BATOM VERMELHO CLARO 7G;000005861;7101;UN;1,0;0,00;121,3;30,32;55;0149;Cliente : 0149;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;406;BATOM VERMELHO ESCURO 7G;000005861;7101;UN;1,0;0,00;121,3;30,31;55;0149;Cliente : 0149;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;403;BATOM MATE 7G;000005861;7101;UN;1,0;0,00;121,3;30,31;55;0149;Cliente : 0149;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;404;BATOM ROSA CLARO 7G;000005862;7101;UN;15,0;0,00;1819,1;0,00;55;0030;Cliente : 0030;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;402;BATOM VERMELHO CLARO 7G;000005862;7101;UN;15,0;0,00;1819,1;0,00;55;0030;Cliente : 0030;121,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;417;CREME FIXADOR 30 ML;000005863;7101;UN;3,0;0,00;117,3;4,52;55;0150;Cliente : 0150;39,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;418;SABONETE ESFOLIANTE 200ML;000005863;7101;UN;5,0;0,00;195,6;7,53;55;0150;Cliente : 0150;39,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;404;BATOM ROSA CLARO 7G;000005863;7101;UN;5,0;0,00;482,7;18,59;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;405;BATOM ROSA ESCURO 7G;000005863;7101;UN;5,0;0,00;482,7;18,59;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;402;BATOM VERMELHO CLARO 7G;000005863;7101;UN;5,0;0,00;482,7;18,59;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;406;BATOM VERMELHO ESCURO 7G;000005863;7101;UN;5,0;0,00;482,7;18,59;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;403;BATOM MATE 7G;000005863;7101;UN;5,0;0,00;482,7;18,59;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
02/03/2023;35577;BATOM BEGE CLARO 7G;000005863;7101;UN;5,0;0,00;482,7;18,56;55;0150;Cliente : 0150;96,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;417;CREME FIXADOR 30 ML;000005864;7101;UN;7,0;0,00;189,8;11,03;55;0151;Cliente : 0151;27,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;418;SABONETE ESFOLIANTE 200ML;000005864;7101;UN;14,0;0,00;379,7;22,07;55;0151;Cliente : 0151;27,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;405;BATOM ROSA ESCURO 7G;000005864;7101;UN;20,0;0,00;1232,6;71,64;55;0151;Cliente : 0151;61,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005864;7101;UN;14,0;0,00;862,8;50,15;55;0151;Cliente : 0151;61,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;403;BATOM MATE 7G;000005864;7101;UN;14,0;0,00;862,8;50,15;55;0151;Cliente : 0151;61,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;417;CREME FIXADOR 30 ML;000005865;7101;UN;2,0;0,00;144,1;15,81;55;0039;Cliente : 0039;72,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;405;BATOM ROSA ESCURO 7G;000005865;7101;UN;4,0;0,00;487,1;53,42;55;0039;Cliente : 0039;121,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005865;7101;UN;3,0;0,00;365,3;40,07;55;0039;Cliente : 0039;121,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;404;BATOM ROSA CLARO 7G;000005866;7101;UN;10,0;0,00;445,0;21,88;55;0107;Cliente : 0107;44,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;405;BATOM ROSA ESCURO 7G;000005866;7101;UN;34,0;0,00;1513,0;74,38;55;0107;Cliente : 0107;44,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005866;7101;UN;22,0;0,00;979,0;48,13;55;0107;Cliente : 0107;44,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;403;BATOM MATE 7G;000005866;7101;UN;14,0;0,00;623,0;30,61;55;0107;Cliente : 0107;44,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;404;BATOM ROSA CLARO 7G;000005867;7101;UN;13,0;0,00;791,4;42,90;55;0152;Cliente : 0152;60,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;405;BATOM ROSA ESCURO 7G;000005867;7101;UN;10,0;0,00;608,8;33,00;55;0152;Cliente : 0152;60,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005867;7101;UN;13,0;0,00;791,4;42,90;55;0152;Cliente : 0152;60,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;403;BATOM MATE 7G;000005867;7101;UN;6,0;0,00;365,3;19,79;55;0152;Cliente : 0152;60,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005868;5401;UN;840,0;0,00;6300,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;486,68;103,95
15/03/2023;405;BATOM ROSA ESCURO 7G;000005868;5401;UN;840,0;0,00;6300,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;486,68;103,95
15/03/2023;404;BATOM ROSA CLARO 7G;000005868;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
15/03/2023;417;CREME FIXADOR 30 ML;000005868;5401;UN;144,0;0,00;1008,0;0,00;55;0028;Cliente : 0028;7,0;Não;Não;IGARAPE;MG;0;77,87;16,63
15/03/2023;410;LOÇÃO CORPORAL 50G;000005868;5401;UN;71,0;0,00;532,5;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;41,14;8,79
15/03/2023;418;SABONETE ESFOLIANTE 200ML;000005869;6401;UN;560,0;0,00;3920,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;360,39;76,98
15/03/2023;403;BATOM MATE 7G;000005869;6401;UN;1680,0;0,00;12600,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;1.158,40;247,43
15/03/2023;402;BATOM VERMELHO CLARO 7G;000005869;6401;UN;2800,0;0,00;21000,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;1.930,67;412,38
15/03/2023;405;BATOM ROSA ESCURO 7G;000005869;6401;UN;2800,0;0,00;21000,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;1.930,67;412,38
15/03/2023;404;BATOM ROSA CLARO 7G;000005869;6401;UN;1400,0;0,00;10500,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;965,33;206,19
15/03/2023;408;CREME ESFOLIANTE 200G;000005869;6401;UN;196,0;0,00;1489,6;0,00;55;0010;Cliente : 0010;7,6;Não;Não;Campinas;SP;0;136,95;29,25
15/03/2023;35832;EQUIPAMENTO PRODUÇÃO C;000005870;5915;UN;1,0;0,00;32000,0;0,00;55;0043;Cliente : 0043;32000,0;Não;Não;Contagem;MG;0;0,00;0,00
16/03/2023;35780;FORTALECEDOR UNHAS 15ML;000005871;5101;UN;10,0;0,00;119,0;0,00;55;0060;Cliente : 0060;11,9;Não;Não;Belo Horizonte;MG;0;2,93;0,63
16/03/2023;418;SABONETE ESFOLIANTE 200ML;000005871;5401;UN;1314,0;0,00;9198,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;795,95;170,01
16/03/2023;418;SABONETE ESFOLIANTE 200ML;000005871;5401;UN;22,0;0,00;154,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;13,33;2,85
16/03/2023;409;SABONETE FACIAL 200ML;000005871;5401;UN;30,0;0,00;210,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;18,17;3,88
16/03/2023;409;SABONETE FACIAL 200ML;000005871;5401;UN;115,0;0,00;805,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;69,66;14,88
16/03/2023;409;SABONETE FACIAL 200ML;000005871;5401;UN;118,0;0,00;826,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;71,48;15,27
16/03/2023;35708;SHAMPOO REPARADOR D - 300ML;000005871;5401;UN;16,0;0,00;150,4;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;11,62;2,48
16/03/2023;35311;SHAMPOO BASICO D - 400ML;000005871;5401;UN;4,0;0,00;37,6;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;2,90;0,62
16/03/2023;35311;SHAMPOO BASICO D - 400ML;000005871;5401;UN;20,0;0,00;188,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;14,52;3,10
16/03/2023;35550;SHAMPOO BASICO A - 400ML;000005871;5401;UN;11,0;0,00;103,4;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;7,99;1,71
16/03/2023;35310;SHAMPOO BASICO C - 400ML;000005871;5401;UN;15,0;0,00;141,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;10,89;2,33
16/03/2023;35286;SHAMPOO REPARADOR C - 300ML;000005871;5401;UN;75,0;0,00;705,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;54,46;11,63
16/03/2023;35554;SHAMPOO REPARADOR B - 300ML;000005871;5401;UN;1,0;0,00;9,4;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;0,73;0,16
16/03/2023;35552;SHAMPOO FORTALECEDOR A - 400ML;000005871;5401;UN;41,0;0,00;385,4;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;29,77;6,36
16/03/2023;35266;CREME PARA CABELO A - 250ML;000005871;5401;UN;19,0;0,00;178,6;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;13,80;2,95
16/03/2023;35659;KIT INFANTIL;000005871;5401;UN;415,0;0,00;3386,4;0,00;55;0060;Cliente : 0060;8,2;Não;Não;Belo Horizonte;MG;0;261,60;55,88
16/03/2023;35577;BATOM BEGE CLARO 7G;000005871;5401;UN;281,0;0,00;2107,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;162,80;34,77
16/03/2023;403;BATOM MATE 7G;000005871;5401;UN;12,0;0,00;90,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;6,95;1,49
16/03/2023;403;BATOM MATE 7G;000005871;5401;UN;1120,0;0,00;8400,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;648,90;138,60
16/03/2023;403;BATOM MATE 7G;000005871;5401;UN;55,0;0,00;412,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;31,87;6,81
16/03/2023;403;BATOM MATE 7G;000005871;5401;UN;17,0;0,00;127,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;9,85;2,10
16/03/2023;406;BATOM VERMELHO ESCURO 7G;000005871;5401;UN;391,0;0,00;2932,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;226,54;48,39
16/03/2023;406;BATOM VERMELHO ESCURO 7G;000005871;5401;UN;3,0;0,00;22,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;1,74;0,37
16/03/2023;406;BATOM VERMELHO ESCURO 7G;000005871;5401;UN;19155,0;0,00;143662,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;11.097,93;2.370,43
16/03/2023;406;BATOM VERMELHO ESCURO 7G;000005871;5401;UN;36,0;0,00;270,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;20,86;4,46
16/03/2023;402;BATOM VERMELHO CLARO 7G;000005871;5401;UN;83,0;0,00;622,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;48,09;10,27
16/03/2023;402;BATOM VERMELHO CLARO 7G;000005871;5401;UN;1334,0;0,00;10005,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;772,89;165,08
16/03/2023;402;BATOM VERMELHO CLARO 7G;000005871;5401;UN;110,0;0,00;825,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;63,73;13,61
16/03/2023;402;BATOM VERMELHO CLARO 7G;000005871;5401;UN;253,0;0,00;1897,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;146,58;31,31
16/03/2023;402;BATOM VERMELHO CLARO 7G;000005871;5401;UN;6,0;0,00;45,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;3,48;0,74
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;881,0;0,00;6607,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;510,43;109,02
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;1508,0;0,00;11310,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;873,70;186,62
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;80,0;0,00;600,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;46,35;9,90
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;230,0;0,00;1725,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;133,26;28,46
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;15,0;0,00;112,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;8,69;1,86
16/03/2023;405;BATOM ROSA ESCURO 7G;000005871;5401;UN;16,0;0,00;120,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;9,27;1,98
16/03/2023;404;BATOM ROSA CLARO 7G;000005871;5401;UN;7,0;0,00;52,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;4,06;0,87
16/03/2023;404;BATOM ROSA CLARO 7G;000005871;5401;UN;1872,0;0,00;14040,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;1.084,59;231,66
16/03/2023;404;BATOM ROSA CLARO 7G;000005871;5401;UN;2540,0;0,00;19050,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;1.471,61;314,33
16/03/2023;404;BATOM ROSA CLARO 7G;000005871;5401;UN;65,0;0,00;487,5;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;37,66;8,04
16/03/2023;417;CREME FIXADOR 30 ML;000005871;5401;UN;878,0;0,00;6146,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;474,78;101,41
16/03/2023;417;CREME FIXADOR 30 ML;000005871;5401;UN;7,0;0,00;49,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;3,79;0,81
16/03/2023;417;CREME FIXADOR 30 ML;000005871;5401;UN;7,0;0,00;49,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;3,79;0,81
16/03/2023;411;FORTALECEDOR UNHAS 10ML;000005871;5401;UN;2,0;0,00;19,8;0,00;55;0060;Cliente : 0060;9,9;Não;Não;Belo Horizonte;MG;0;1,53;0,33
16/03/2023;410;LOÇÃO CORPORAL 50G;000005871;5401;UN;20,0;0,00;150,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;11,59;2,48
16/03/2023;410;LOÇÃO CORPORAL 50G;000005871;5401;UN;398,0;0,00;2985,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;230,59;49,25
16/03/2023;408;CREME ESFOLIANTE 200G;000005871;5401;UN;3,0;0,00;22,8;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;1,76;0,38
16/03/2023;408;CREME ESFOLIANTE 200G;000005871;5401;UN;730,0;0,00;5548,0;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;428,58;91,54
16/03/2023;408;CREME ESFOLIANTE 200G;000005871;5401;UN;31,0;0,00;235,6;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;18,20;3,89
16/03/2023;407;CREME FACIAL 100 ML;000005871;5401;UN;191,0;0,00;1451,6;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;112,14;23,95
16/03/2023;407;CREME FACIAL 100 ML;000005871;5401;UN;262,0;0,00;1991,2;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;153,82;32,85
16/03/2023;35235;SHAMPOO FORTALECEDOR D - 400ML;000005871;5401;UN;29,0;0,00;272,6;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;21,06;4,50
16/03/2023;413;PORTA BATOM 1UND;000005871;5101;UN;62,0;0,00;799,8;0,00;55;0060;Cliente : 0060;12,9;Não;Não;Belo Horizonte;MG;0;19,68;4,26
16/03/2023;35256;CREME PARA CABELO ESPECIAL;000005871;5401;UN;64,0;0,00;633,6;0,00;55;0060;Cliente : 0060;9,9;Não;Não;Belo Horizonte;MG;0;15,59;3,38
17/03/2023;408;CREME ESFOLIANTE 200G;000005872;7101;UN;24,0;0,00;477,1;0,00;55;0003;Cliente : 0003;19,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;418;SABONETE ESFOLIANTE 200ML;000005872;7101;UN;48,0;0,00;954,2;0,00;55;0003;Cliente : 0003;19,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;404;BATOM ROSA CLARO 7G;000005872;7101;UN;84,0;0,00;3590,3;0,00;55;0003;Cliente : 0003;42,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;405;BATOM ROSA ESCURO 7G;000005872;7101;UN;84,0;0,00;3590,3;0,00;55;0003;Cliente : 0003;42,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;402;BATOM VERMELHO CLARO 7G;000005872;7101;UN;84,0;0,00;3590,3;0,00;55;0003;Cliente : 0003;42,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;406;BATOM VERMELHO ESCURO 7G;000005872;7101;UN;24,0;0,00;1025,8;0,00;55;0003;Cliente : 0003;42,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;403;BATOM MATE 7G;000005872;7101;UN;48,0;0,00;2051,6;0,00;55;0003;Cliente : 0003;42,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;408;CREME ESFOLIANTE 200G;000005873;7101;UN;1,0;0,00;83,0;15,08;55;0153;Cliente : 0153;83,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;409;SABONETE FACIAL 200ML;000005873;7101;UN;1,0;0,00;83,0;15,09;55;0153;Cliente : 0153;83,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;418;SABONETE ESFOLIANTE 200ML;000005873;7101;UN;1,0;0,00;72,9;13,26;55;0153;Cliente : 0153;72,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;404;BATOM ROSA CLARO 7G;000005873;7101;UN;1,0;0,00;123,2;22,40;55;0153;Cliente : 0153;123,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;405;BATOM ROSA ESCURO 7G;000005873;7101;UN;1,0;0,00;123,2;22,40;55;0153;Cliente : 0153;123,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;402;BATOM VERMELHO CLARO 7G;000005873;7101;UN;1,0;0,00;123,2;22,40;55;0153;Cliente : 0153;123,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;408;CREME ESFOLIANTE 200G;000005874;7101;UN;1,0;0,00;83,5;10,65;55;0154;Cliente : 0154;83,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;417;CREME FIXADOR 30 ML;000005874;7101;UN;2,0;0,00;146,7;18,72;55;0154;Cliente : 0154;73,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;418;SABONETE ESFOLIANTE 200ML;000005874;7101;UN;2,0;0,00;146,7;18,71;55;0154;Cliente : 0154;73,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;404;BATOM ROSA CLARO 7G;000005874;7101;UN;1,0;0,00;124,0;15,81;55;0154;Cliente : 0154;124,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;405;BATOM ROSA ESCURO 7G;000005874;7101;UN;1,0;0,00;124,0;15,81;55;0154;Cliente : 0154;124,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;402;BATOM VERMELHO CLARO 7G;000005874;7101;UN;1,0;0,00;124,0;15,81;55;0154;Cliente : 0154;124,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
17/03/2023;403;BATOM MATE 7G;000005874;7101;UN;1,0;0,00;124,0;15,81;55;0154;Cliente : 0154;124,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/03/2023;403;BATOM MATE 7G;000005875;5401;UN;25,0;0,00;187,5;0,00;55;0099;Cliente : 0099;7,5;Não;Não;MONTE CARMELO;MG;0;14,48;3,09
20/03/2023;406;BATOM VERMELHO ESCURO 7G;000005875;5401;UN;6,0;0,00;45,0;0,00;55;0099;Cliente : 0099;7,5;Não;Não;MONTE CARMELO;MG;0;3,48;0,74
20/03/2023;402;BATOM VERMELHO CLARO 7G;000005875;5401;UN;60,0;0,00;450,0;0,00;55;0099;Cliente : 0099;7,5;Não;Não;MONTE CARMELO;MG;0;34,76;7,43
20/03/2023;405;BATOM ROSA ESCURO 7G;000005875;5401;UN;72,0;0,00;540,0;0,00;55;0099;Cliente : 0099;7,5;Não;Não;MONTE CARMELO;MG;0;41,72;8,91
20/03/2023;417;CREME FIXADOR 30 ML;000005875;5401;UN;3,0;0,00;21,0;0,00;55;0099;Cliente : 0099;7,0;Não;Não;MONTE CARMELO;MG;0;1,62;0,35
21/03/2023;403;BATOM MATE 7G;000005876;6101;UN;80,0;0,00;600,0;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;57,90;12,37
21/03/2023;406;BATOM VERMELHO ESCURO 7G;000005876;6101;UN;12,0;0,00;90,0;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;8,68;1,86
21/03/2023;402;BATOM VERMELHO CLARO 7G;000005876;6101;UN;35,0;0,00;262,5;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;25,33;5,41
21/03/2023;405;BATOM ROSA ESCURO 7G;000005876;6101;UN;100,0;0,00;750,0;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;72,38;15,46
21/03/2023;404;BATOM ROSA CLARO 7G;000005876;6101;UN;24,0;0,00;180,0;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;17,37;3,71
21/03/2023;410;LOÇÃO CORPORAL 50G;000005876;6101;UN;4,0;0,00;30,0;0,00;55;0121;Cliente : 0121;7,5;Não;Não;Caruaru;PE;0;2,90;0,62
21/03/2023;417;CREME FIXADOR 30 ML;000005877;7101;UN;7,0;0,00;189,8;11,53;55;0151;Cliente : 0151;27,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
